shpfile_id,grid_df_id
2785,8836
2785,8837
2785,8838
2785,8982
2785,9126
2785,8983
2785,9127
2785,8984
2785,9128
2785,8985
2785,9129
2785,9130
2785,9131
2785,9132
2785,9277
2785,9278
2786,9840
2786,9841
2786,9842
2786,9843
2786,9700
2786,9844
2786,9701
2786,9845
2786,9270
2786,9414
2786,9558
2786,9702
2786,9846
2786,9271
2786,9415
2786,9559
2786,9703
2786,9847
2786,9272
2786,9416
2786,9560
2786,9704
2786,9848
2786,9273
2786,9417
2786,9561
2786,9705
2786,9849
2786,9274
2786,9418
2786,9562
2786,9706
2786,9850
2786,9275
2786,9419
2786,9563
2786,9707
2786,9851
2786,9276
2786,9420
2786,9564
2786,9708
2786,9852
2786,9421
2786,9565
2786,9709
2786,9853
2786,9422
2786,9566
2786,9710
2786,9854
2786,9423
2786,9567
2786,9711
2786,9568
2786,9856
2786,9857
2786,9858
2787,9548
2787,9692
2787,9549
2787,9693
2787,9550
2787,9694
2787,9551
2787,9695
2787,9552
2787,9696
2787,9553
2787,9697
2787,9266
2787,9410
2787,9554
2787,9698
2787,9123
2787,9267
2787,9411
2787,9555
2787,9699
2787,9124
2787,9268
2787,9412
2787,9556
2787,9125
2787,9269
2787,9413
2787,9557
2788,9548
2789,8979
2789,8980
2789,8981
2790,8693
2790,8694
2791,1060
2792,3764
2793,4047
2794,4044
2795,3976
2796,4187
2797,4698
2798,4990
2799,5236
2800,5611
2801,5612
2802,5861
2803,5806
2804,5807
2805,5807
2806,5807
2807,5807
2808,5807
2809,5807
2810,5807
2811,5807
2812,5807
2813,5807
2814,5807
2815,5807
2816,5807
2817,5805
2818,5807
2819,5807
2820,5807
2821,5807
2822,5807
2823,5807
2824,5807
2825,5807
2826,5869
2827,5804
2828,5807
2829,5943
2830,5951
2831,5952
2832,5952
2833,5952
2834,5952
2835,5952
2836,5952
2837,5952
2838,5952
2839,5952
2840,5951
2841,5951
2842,5951
2843,5951
2844,5951
2845,5951
2846,5951
2847,5951
2848,5951
2849,5951
2850,5951
2851,5951
2852,5951
2853,5951
2854,5951
2855,5951
2856,5951
2857,6095
2858,6095
2859,6095
2860,6095
2861,6095
2862,6095
2863,6095
2864,6095
2865,6095
2866,6095
2867,6095
2868,6085
2869,6052
2870,6095
2871,6095
2872,6095
2873,6095
2874,6095
2875,6095
2876,6095
2877,6095
2878,6095
2879,6094
2880,6094
2881,6094
2882,6094
2883,6094
2884,6094
2885,6094
2886,6094
2887,6094
2888,6094
2889,6094
2890,6094
2891,6094
2892,6094
2893,6094
2894,6239
2895,6238
2896,6238
2897,6237
2898,6236
2899,6238
2900,6238
2901,6238
2902,6238
2903,6238
2904,6238
2905,6238
2906,6238
2907,6238
2908,6238
2909,6238
2910,6238
2911,6238
2912,6238
2913,6238
2914,6233
2915,6232
2916,6232
2917,6232
2918,6232
2919,6232
2920,6232
2921,6233
2922,6233
2923,6233
2924,6233
2925,6233
2926,6233
2927,6233
2928,6231
2929,6236
2930,6236
2931,6236
2932,6236
2933,6235
2934,6235
2935,6235
2936,6234
2937,6234
2938,6235
2939,6235
2940,6235
2941,6235
2942,6236
2943,6236
2944,6236
2945,6236
2946,6376
2947,6376
2948,6377
2949,6379
2950,6374
2951,6522
2952,6376
2953,6520
2954,6519
2955,6521
2956,6521
2957,6522
2958,6521
2959,6522
2960,6520
2961,6520
2962,6520
2963,6521
2964,6665
2965,6520
2966,6665
2967,6665
2968,6521
2969,6664
2970,6664
2971,6664
2972,6664
2973,6664
2974,6665
2975,6665
2976,6664
2977,6958
2978,6958
2979,6958
2980,6958
2981,6958
2982,6958
2983,6958
2984,6958
2985,6958
2986,6958
2987,7865
2987,7866
2988,7579
2989,7579
2990,7579
2991,7579
2992,7579
2993,7435
2994,7435
2995,7435
2996,7435
2997,7435
2998,7292
2998,7293
2999,2117
3000,2403
3001,2540
3002,2947
3003,3982
3004,3983
3005,3983
3006,3982
3007,3982
3008,3983
3009,3983
3010,3983
3011,4245
3012,4410
3013,4553
3014,4553
3015,4553
3016,4558
3017,4674
3018,4839
3019,4839
3020,4839
3021,4839
3022,4839
3023,4990
3024,4990
3025,4990
3026,4990
3027,4990
3028,4990
3029,4990
3030,4990
3031,4990
3032,4990
3033,4990
3034,4990
3035,4990
3036,4990
3037,4990
3038,4990
3039,4990
3040,4990
3041,4990
3042,4990
3043,4990
3044,5114
3045,5258
3046,5258
3047,5403
3048,5403
3049,5966
3050,5966
3051,5966
3052,5966
3053,6110
3054,6110
3055,5966
3056,5966
3057,6110
3058,6110
3059,6110
3060,6110
3061,6110
3062,6110
3063,6110
3064,6110
3065,6110
3066,6109
3067,6109
3068,6109
3069,6833
3070,6834
3071,7121
3072,7281
3073,7282
3074,7141
3075,7277
3076,7277
3077,7277
3078,7277
3079,7277
3080,7277
3081,7277
3082,7277
3083,7277
3084,7277
3085,7277
3086,7277
3087,7277
3088,7277
3089,7277
3090,7277
3091,7277
3092,7277
3093,7277
3094,7277
3095,7277
3096,7277
3097,7277
3098,7277
3099,7277
3100,7277
3101,7277
3102,7277
3103,7277
3104,7277
3105,7421
3106,7405
3107,7426
3108,7424
3109,7421
3110,7421
3111,7277
3112,7277
3113,7277
3114,7278
3115,7421
3116,7417
3117,7419
3118,7563
3119,7563
3120,7563
3121,7419
3122,7419
3123,7419
3124,7419
3125,7563
3126,7563
3127,7991
3128,7990
3129,8135
3130,8278
3131,8278
3132,8428
3133,8429
3134,8565
3135,8575
3136,8566
3137,8711
3138,8720
3139,8719
3140,8720
3141,8720
3142,8719
3143,8719
3144,8709
3145,2866
3146,4574
3147,4726
3148,4852
3149,5297
3150,5297
3151,5297
3152,5297
3153,5297
3154,5590
3155,5727
3156,6345
3157,6747
3158,6599
3159,7178
3160,8342
3160,8486
3160,8343
3160,8487
3160,8488
3160,8632
3160,8633
3160,8921
3160,8778
3160,8922
3160,8779
3160,8923
3160,8780
3161,8577
3162,8577
3163,8576
3164,8720
3165,8720
3166,9725
3166,9726
3166,9727
3166,9728
3167,2151
3168,2155
3169,2447
3170,2593
3171,3447
3172,3456
3173,3595
3174,3756
3175,3896
3176,4040
3177,4136
3178,4034
3179,4320
3180,4320
3181,4323
3182,4322
3183,4322
3184,4323
3185,4323
3186,4323
3187,4600
3188,4624
3189,4600
3190,4602
3191,4744
3192,4743
3193,4744
3194,4743
3195,4616
3196,4742
3197,4751
3198,4743
3199,4730
3200,4730
3201,4730
3202,4730
3203,4730
3204,4730
3205,4730
3206,4730
3207,4902
3208,4886
3209,4883
3210,4884
3211,5028
3212,5154
3213,5170
3214,5141
3215,5178
3216,5178
3217,5178
3218,5178
3219,5178
3220,5178
3221,5178
3222,5178
3223,5178
3224,5178
3225,5178
3226,5178
3227,5178
3228,5141
3229,5285
3230,5285
3231,5429
3232,5429
3233,5429
3234,5573
3235,5573
3236,5591
3237,5609
3238,5573
3239,5573
3240,5592
3241,5607
3242,5604
3243,5737
3244,5737
3245,5737
3246,5881
3247,5881
3248,5881
3249,5737
3250,5881
3251,5881
3252,5881
3253,5735
3254,5881
3255,5881
3256,5880
3257,5880
3258,5881
3259,5881
3260,5881
3261,5880
3262,5881
3263,5881
3264,6024
3265,6024
3266,6024
3267,6025
3268,6456
3269,2073
3270,2089
3271,2208
3272,2983
3273,4026
3274,4026
3275,3890
3276,3896
3277,3889
3278,4171
3279,4034
3280,4129
3281,4036
3282,4175
3283,4175
3284,4315
3285,4310
3286,4315
3287,4314
3288,4177
3289,4315
3290,4323
3291,4323
3292,4324
3293,4458
3294,4323
3295,4323
3296,4323
3297,4323
3298,4323
3299,4321
3300,4606
3301,4886
3302,5597
3303,5597
3304,5741
3305,5597
3306,5597
3307,5597
3308,5597
3309,5741
3310,5741
3311,5741
3312,5741
3313,5741
3314,5743
3315,6033
3316,6034
3317,6034
3318,6178
3319,6164
3320,6322
3321,6377
3322,6519
3323,6519
3324,6518
3325,6374
3326,6375
3327,6377
3328,6377
3329,6599
3330,6716
3331,6716
3332,6716
3333,6716
3334,7822
3335,4164
3336,3897
3337,4040
3338,4040
3339,4324
3340,4467
3341,4469
3342,4578
3343,4471
3344,4471
3345,4611
3346,5047
3347,5185
3348,5185
3349,5285
3350,5285
3351,5429
3352,5429
3353,5452
3354,5429
3355,5429
3356,5367
3357,5429
3358,5596
3359,5573
3360,5573
3361,5573
3362,5597
3363,5877
3364,6094
3365,6238
3366,6330
3367,6664
3368,6769
3369,7989
3370,4040
3371,5788
3372,6238
3373,6233
3374,6379
3375,6453
3376,6377
3377,6453
3378,6453
3379,6453
3380,6453
3381,6453
3382,6453
3383,6372
3384,6453
3385,6453
3386,6453
3387,6453
3388,6453
3389,6453
3390,6453
3391,6453
3392,6453
3393,6453
3394,8720
3395,8720
3396,9170
3397,2442
3398,2587
3399,2877
3400,2877
3401,2877
3402,2732
3403,2587
3404,2732
3405,3165
3406,3022
3407,3308
3408,2878
3409,3022
3410,3021
3411,3165
3412,3022
3413,3023
3414,3022
3415,4585
3416,5479
3417,5741
3418,5881
3419,6095
3420,6665
3421,6665
3422,6716
3423,4115
3424,4116
3425,3971
3426,6138
3427,6137
3428,5993
3429,5994
3430,6137
3431,5993
3432,5993
3433,6137
3434,5993
3435,6450
3436,6450
3437,6449
3438,6450
3439,6450
3440,6450
3441,6450
3442,6450
3443,6450
3444,6450
3445,6450
3446,6450
3447,6450
3448,5874
3449,5875
3450,5874
3451,3361
3452,3217
3453,3217
3454,3217
3455,3218
3456,5661
3457,5660
3458,5805
3459,5660
3460,5804
3461,5660
3462,8005
3463,8002
3464,8002
3465,8005
3466,8004
3467,8004
3468,7275
3469,7131
3470,7275
3471,7275
3472,7851
3473,7851
3474,7851
3475,7851
3476,7851
3477,7851
3478,7851
3479,7850
3480,7851
3481,7854
3482,7854
3483,7854
3484,7854
3485,7854
3486,7854
3487,7854
3488,7854
3489,7854
3490,7854
3491,4881
3492,4881
3493,4881
3494,4881
3495,4882
3496,7859
3497,7859
3498,7859
3499,7859
3500,7859
3501,7859
3502,8003
3503,8003
3504,8003
3505,8003
3506,7859
3507,7572
3508,7429
3509,7572
3510,7428
3511,7573
3512,7573
3513,6585
3513,6586
3514,6870
3515,7014
3516,6438
3516,6582
3516,6583
3516,6727
3516,6584
3517,7370
3517,7514
3517,7371
3517,7515
3518,7516
3518,7660
3518,7517
3518,7661
3519,7368
3519,7512
3519,7369
3519,7513
3520,7372
3520,7373
3520,7374
3521,7662
3521,7663
3521,7664
3522,7518
3522,7519
3522,7520
3522,7521
3523,7375
3523,7376
3523,7377
3524,7232
3524,7233
3525,7522
3525,7523
3526,7378
3526,7379
3527,5807
3528,6161
3529,6161
3530,6015
3531,6016
3532,6160
3533,6016
3534,6016
3535,6016
3536,6016
3537,6016
3538,6159
3539,6161
3540,6161
3541,6161
3542,6160
3543,6160
3544,6161
3545,6016
3546,6016
3547,6016
3548,6159
3549,6303
3550,6159
3551,6160
3552,6160
3553,6160
3554,6160
3555,6304
3556,6303
3557,6016
3558,6161
3559,4730
3560,4730
3561,6600
3562,7574
3563,7430
3564,7573
3565,7574
3566,4694
3567,4838
3568,4982
3569,7294
3570,7291
3571,7291
3572,6744
3573,6600
3574,7286
3575,7853
3576,7853
3577,7853
3578,7853
3579,7853
3580,7853
3581,7853
3582,7853
3583,7853
3584,7853
3585,7853
3586,7854
3587,7853
3588,7853
3589,7853
3590,7854
3591,7854
3592,7854
3593,7854
3594,7853
3595,7853
3596,7853
3597,7853
3598,7853
3599,7854
3600,7853
3601,7854
3602,7854
3603,7854
3604,7854
3605,7853
3606,7853
3607,7853
3608,7853
3609,7854
3610,7854
3611,7854
3612,7854
3613,7853
3614,7854
3615,7854
3616,7854
3617,7853
3618,7854
3619,7854
3620,7854
3621,7854
3622,7853
3623,7853
3624,7853
3625,7853
3626,7853
3627,7853
3628,7853
3629,7853
3630,7854
3631,7854
3632,7853
3633,7853
3634,7853
3635,7853
3636,7853
3637,7853
3638,7853
3639,7854
3640,7853
3641,7851
3642,7851
3643,8574
3644,8573
3645,8573
3646,8429
3647,5521
3648,5377
3649,5989
3650,6133
3651,5987
3651,6131
3651,5988
3651,6132
3652,5555
3652,5556
3653,5699
3654,7559
3655,7559
3656,7702
3657,7415
3658,7559
3659,7415
3660,7414
3661,7701
3662,7558
3663,7558
3664,7558
3665,3683
3666,7853
3667,7854
3668,7854
3669,7854
3670,7853
3671,7854
3672,7853
3673,7853
3674,7853
3675,7853
3676,7853
3677,7853
3678,7853
3679,7854
3680,7854
3681,7854
3682,7854
3683,7854
3684,7854
3685,7853
3686,7854
3687,7854
3688,7854
3689,7854
3690,7854
3691,7854
3692,7854
3693,5969
3694,6425
3694,6569
3694,6426
3694,6570
3694,6714
3695,6713
3696,6712
3696,6856
3697,6424
3698,7857
3699,7857
3700,7857
3701,7714
3702,7714
3703,7857
3704,7857
3705,7857
3706,7857
3707,7858
3708,7858
3709,7858
3710,7858
3711,7858
3712,7857
3713,7857
3714,7858
3715,7858
3716,7858
3717,7857
3718,7853
3719,7853
3720,7854
3721,7854
3722,7854
3723,7854
3724,7854
3725,7854
3726,7854
3727,7854
3728,7854
3729,7854
3730,7854
3731,7854
3732,7854
3733,7854
3734,7854
3735,7854
3736,7854
3737,7853
3738,7853
3739,7854
3740,7712
3741,7712
3742,7712
3743,7712
3744,7711
3745,8715
3746,5440
3747,5440
3748,4405
3749,4262
3750,4262
3751,4261
3752,4405
3753,8433
3754,6235
3755,6235
3756,6235
3757,6235
3758,6235
3759,6235
3760,6235
3761,6235
3762,7434
3763,7434
3764,7434
3765,7434
3766,7578
3767,7578
3768,7578
3769,7434
3770,7579
3771,7579
3772,7578
3773,7579
3774,7579
3775,7435
3776,7435
3777,5269
3778,5269
3779,5269
3780,5269
3781,5269
3782,5268
3783,5268
3784,5269
3785,5269
3786,5269
3787,5268
3788,5268
3789,5268
3790,5268
3791,5268
3792,5268
3793,5268
3794,5268
3795,5269
3796,5269
3797,5268
3798,5268
3799,5268
3800,5124
3801,5268
3802,5268
3803,7859
3804,7714
3805,6716
3806,7556
3807,5738
3808,5738
3809,5593
3810,5593
3811,4363
3812,4362
3813,4362
3814,4361
3815,4793
3816,4649
3817,4505
3818,4505
3818,4506
3819,3793
3820,3649
3821,3649
3822,3649
3823,3649
3824,3649
3825,7157
3826,5941
3827,5797
3828,5797
3829,5941
3830,5797
3831,5797
3832,8282
3833,8138
3834,7126
3835,6981
3836,7711
3837,7567
3838,7711
3839,7711
3840,7711
3841,7859
3842,8003
3843,8003
3844,8003
3845,4122
3846,4266
3847,4122
3848,4122
3849,3978
3850,4123
3851,8434
3852,8434
3853,8578
3854,8578
3855,8578
3856,8578
3857,8434
3858,8434
3859,8434
3860,8434
3861,8434
3862,8433
3863,8434
3864,8434
3865,8434
3866,8434
3867,8434
3868,8434
3869,8433
3870,8433
3871,8433
3872,8433
3873,8433
3874,8433
3875,8433
3876,8433
3877,8433
3878,8433
3879,8434
3880,8434
3881,8434
3882,8434
3883,8434
3884,8434
3885,8434
3886,8433
3887,8433
3888,8433
3889,8433
3890,8433
3891,8434
3892,8434
3893,8434
3894,8434
3895,8433
3896,8434
3897,8434
3898,8434
3899,8434
3900,8434
3901,8434
3902,8434
3903,8432
3904,8432
3905,8432
3906,8432
3907,8433
3908,8433
3909,8433
3910,8433
3911,8433
3912,8433
3913,7733
3914,6859
3915,7568
3916,7712
3917,7712
3918,7712
3919,7712
3920,7568
3921,5126
3922,5126
3923,6998
3924,6998
3925,7327
3926,7327
3927,7327
3928,7326
3929,7326
3930,7327
3931,7327
3932,7182
3933,5541
3934,5542
3935,5542
3936,5541
3937,5541
3938,5686
3939,5541
3940,5685
3941,8277
3942,8277
3943,8277
3944,8277
3945,8276
3946,8277
3947,8276
3948,8276
3949,8276
3950,8132
3951,8133
3952,8276
3953,5940
3954,6085
3955,5941
3956,5684
3957,5684
3958,5826
3959,5826
3960,5827
3961,5827
3962,5826
3963,5827
3964,5826
3965,5939
3966,5939
3967,5939
3968,5940
3969,5939
3970,5939
3971,5939
3972,6083
3973,6083
3974,5543
3975,5543
3976,8139
3977,8140
3978,8140
3979,8285
3980,5116
3981,8577
3982,8578
3983,6135
3984,5940
3985,5940
3986,6852
3987,6851
3988,6852
3989,6852
3990,6852
3991,6996
3992,6996
3993,6996
3994,6708
3995,6709
3996,6708
3997,4936
3998,4936
3999,5080
4000,5080
4001,5080
4002,5080
4003,5224
4004,5080
4005,5080
4006,5080
4007,5080
4008,6235
4009,6235
4010,6235
4011,6236
4012,7854
4013,7854
4014,7855
4015,5654
4016,5654
4017,5225
4017,5226
4018,5369
4019,5227
4020,5513
4021,5515
4022,5370
4022,5371
4023,5370
4024,5514
4025,5369
4026,5369
4027,5370
4028,5513
4029,7606
4030,4833
4030,4977
4031,4978
4031,5122
4032,7023
4032,6880
4032,7024
4032,6881
4032,7025
4032,6882
4032,7026
4033,6883
4033,7027
4034,6738
4034,6739
4035,6884
4035,6741
4035,6885
4036,7314
4036,7458
4037,7171
4037,7315
4038,7164
4038,7308
4038,7165
4038,7309
4038,7453
4038,7166
4038,7310
4038,7167
4038,7311
4038,7455
4038,7312
4039,7316
4039,7460
4039,7461
4040,6742
4040,6886
4041,7172
4041,7173
4041,7317
4041,7174
4042,7028
4042,7029
4043,7030
4043,7031
4044,5982
4045,5694
4046,5694
4047,5839
4048,5983
4049,5548
4050,5404
4051,5873
4052,6018
4053,5873
4054,5873
4055,4083
4055,4227
4055,4228
4055,4372
4056,4228
4057,4084
4057,3941
4057,4085
4057,4229
4057,3942
4057,4086
4057,4230
4057,4087
4057,4231
4058,4516
4058,4660
4059,3825
4060,3826
4061,3825
4062,4221
4063,6732
4064,6876
4065,6731
4066,6875
4067,6732
4068,6732
4069,6732
4070,8291
4071,5952
4072,5952
4073,7435
4074,7578
4075,7578
4076,7579
4077,5551
4078,7579
4079,7579
4080,7579
4081,7579
4082,7579
4083,7578
4084,7578
4085,7578
4086,7579
4087,7578
4088,7578
4089,3155
4090,7998
4091,7577
4092,7577
4093,3215
4093,3359
4093,3503
4094,3645
4095,3502
4095,3646
4096,3213
4097,3069
4097,2926
4097,3070
4098,3214
4098,3358
4099,4542
4100,4685
4101,4253
4101,4398
4102,4398
4103,7274
4104,7273
4105,7273
4106,7273
4107,7272
4108,7272
4109,7272
4110,7128
4111,7128
4112,7127
4113,7272
4114,6985
4115,7129
4116,7273
4117,7128
4118,7273
4119,7274
4120,7130
4121,7274
4122,7274
4123,7274
4124,7274
4125,7130
4126,7129
4127,7568
4128,7154
4129,7155
4130,7299
4131,7155
4132,7156
4133,7155
4134,7155
4135,7155
4136,7154
4137,7155
4138,7298
4139,7153
4140,7299
4141,7299
4142,7154
4143,8134
4144,8134
4145,8134
4146,5268
4147,5269
4148,5269
4149,5413
4150,5124
4151,5124
4152,5412
4153,5268
4154,5269
4155,5124
4156,5124
4157,5124
4158,5269
4159,5269
4160,5413
4161,5413
4162,5413
4163,5269
4164,5269
4165,5269
4166,5269
4167,5269
4168,5269
4169,5269
4170,5124
4171,5124
4172,5124
4173,8134
4174,8134
4175,8422
4176,8422
4177,8422
4178,8422
4179,8422
4180,8422
4181,8277
4182,8277
4183,8277
4184,8277
4185,8277
4186,8277
4187,8277
4188,8421
4189,8277
4190,8277
4191,8135
4192,8135
4193,8135
4194,8135
4195,8135
4196,8135
4197,8135
4198,8279
4199,8279
4200,8279
4201,8135
4202,8135
4203,8135
4204,8279
4205,8423
4206,8279
4207,8278
4208,8135
4209,8135
4210,8135
4211,8135
4212,8136
4213,8136
4214,8136
4215,8136
4216,8135
4217,8135
4218,8135
4219,8135
4220,8135
4221,8135
4222,8135
4223,8135
4224,8135
4225,8279
4226,8279
4227,8135
4228,8135
4229,8135
4230,8279
4231,8135
4232,8135
4233,8279
4234,8135
4235,8135
4236,8135
4237,8135
4238,8136
4239,8136
4240,8135
4241,8136
4242,8279
4243,8279
4244,8279
4245,8279
4246,8279
4247,8279
4248,8279
4249,8279
4250,8136
4251,8135
4252,8135
4253,8135
4254,8278
4255,8279
4256,8278
4257,8135
4258,8135
4259,8135
4260,8135
4261,8135
4262,8135
4263,8135
4264,8279
4265,8135
4266,8135
4267,8135
4268,8279
4269,8279
4270,8279
4271,8279
4272,8279
4273,5269
4274,5269
4275,5269
4276,5269
4277,5124
4278,5124
4279,5124
4280,5124
4281,5269
4282,5269
4283,5269
4284,5412
4285,5269
4286,5269
4287,5269
4288,5269
4289,5269
4290,5269
4291,5269
4292,5269
4293,5269
4294,7427
4295,7429
4296,7285
4297,7429
4298,7430
4299,7428
4300,7427
4301,7427
4302,7284
4303,7429
4304,7429
4305,7430
4306,7429
4307,7427
4308,7431
4309,7431
4310,7428
4311,7429
4312,7430
4313,7432
4314,7576
4315,7431
4316,7431
4317,7432
4318,7432
4319,5547
4320,5547
4321,5546
4322,5546
4323,5835
4324,5691
4325,5691
4326,5836
4327,5546
4328,5690
4329,5689
4330,5546
4331,7286
4332,7431
4333,7432
4334,7432
4335,7432
4336,7576
4337,7575
4338,4837
4339,4837
4340,4694
4341,5125
4342,4981
4343,4980
4344,4981
4345,5576
4346,5576
4347,5576
4348,5576
4349,5720
4350,5720
4351,5720
4352,5720
4353,5576
4354,5720
4355,5576
4356,5417
4357,8301
4357,8302
4357,8446
4357,8303
4358,8447
4358,8592
4358,8736
4358,8593
4359,8880
4359,8737
4359,8881
4359,8594
4359,8738
4359,8882
4359,8739
4359,8883
4359,8740
4359,8741
4359,8742
4359,8743
4359,8744
4359,8745
4360,8295
4361,8296
4362,8598
4362,8599
4362,8600
4362,8457
4362,8601
4362,8602
4363,8444
4364,8299
4365,8297
4365,8298
4366,8458
4366,8315
4366,8459
4367,8294
4368,8319
4368,8463
4368,8320
4368,8464
4368,8321
4368,8465
4368,8609
4368,8322
4368,8466
4368,8610
4368,8754
4368,8611
4368,8755
4368,8612
4368,8613
4368,8614
4368,8615
4369,8316
4370,8297
4371,8294
4372,8584
4372,8585
4372,8586
4373,8583
4374,8439
4374,8440
4375,8296
4376,8440
4377,8441
4378,8294
4378,8295
4379,7466
4380,7322
4381,7322
4382,7323
4383,7322
4384,7323
4385,8442
4386,8582
4386,8726
4387,8580
4387,8581
4388,8437
4389,8438
4390,8438
4391,8442
4391,8443
4392,8587
4392,8444
4392,8588
4392,8589
4393,8445
4394,8875
4394,8732
4394,8876
4394,9020
4394,8733
4394,8877
4394,9021
4394,8734
4394,8878
4394,9022
4394,8879
4394,9023
4394,9024
4395,8590
4395,8591
4395,8735
4396,8300
4397,7721
4398,7719
4399,8144
4400,8143
4401,8287
4402,8142
4403,8144
4404,6024
4405,6024
4406,6024
4407,6024
4408,6024
4409,6168
4410,6024
4411,6024
4412,6024
4413,6024
4414,6024
4415,6168
4416,6168
4417,6168
4418,6168
4419,6168
4420,6168
4421,6168
4422,6312
4423,6168
4424,6312
4425,6430
4426,5690
4427,5835
4428,5835
4429,5690
4430,7466
4431,3822
4432,4110
4433,4110
4434,8034
4435,8035
4436,8032
4437,8033
4438,7890
4439,7889
4440,8035
4441,6224
4442,6224
4443,6224
4444,6368
4445,6368
4446,6367
4447,6511
4447,6368
4448,6510
4449,6367
4450,6653
4450,6654
4451,8034
4452,6224
4453,6224
4454,6259
4454,6260
4455,7568
4456,7568
4457,7568
4458,7568
4459,7568
4460,7568
4461,7568
4462,7568
4463,7568
4464,7568
4465,7568
4466,7568
4467,7568
4468,7568
4469,7568
4470,7568
4471,7568
4472,7568
4473,7568
4474,7568
4475,7568
4476,7568
4477,7568
4478,7568
4479,7568
4480,7568
4481,7568
4482,7568
4483,7568
4484,7568
4485,7568
4486,7568
4487,7568
4488,7568
4489,7568
4490,7568
4491,7568
4492,7568
4493,7568
4494,7568
4495,7568
4496,7568
4497,7568
4498,7569
4499,7569
4500,7568
4501,7569
4502,7568
4503,6989
4504,6989
4505,6846
4505,6703
4506,6702
4507,6701
4508,8162
4508,8163
4508,8164
4509,7874
4509,8018
4509,7875
4509,8019
4509,7876
4509,8020
4509,7877
4509,8021
4509,8022
4510,7145
4511,7145
4512,7002
4513,7002
4514,7145
4515,7147
4516,7148
4516,7149
4517,7004
4518,7004
4519,6861
4520,6862
4520,7006
4520,6719
4520,6863
4520,7007
4521,7147
4522,7147
4523,7005
4523,7150
4524,7148
4525,7292
4526,7292
4527,6296
4527,6440
4528,6870
4529,6151
4529,6295
4530,7856
4531,7855
4532,7855
4533,7855
4534,7856
4535,7855
4536,7855
4537,8000
4538,8000
4539,8000
4540,7856
4541,7855
4542,7855
4543,7999
4544,7577
4545,7577
4546,8866
4547,8723
4548,8866
4549,8865
4550,8721
4551,8721
4552,8722
4553,5704
4554,5703
4555,5704
4556,4979
4557,4979
4558,4979
4559,4980
4560,5830
4561,5830
4562,5830
4563,5830
4564,5830
4565,5831
4566,5831
4567,5831
4568,5831
4569,5831
4570,5831
4571,5975
4572,5832
4573,5976
4574,5831
4575,5975
4576,5974
4577,5975
4578,5975
4579,5975
4580,5975
4581,5975
4582,6445
4583,6446
4584,7569
4585,7570
4586,7714
4587,7714
4588,7714
4589,7714
4590,7714
4591,7569
4592,7713
4593,7713
4594,5124
4595,6137
4596,7811
4596,7668
4597,7380
4597,7524
4598,7381
4599,7090
4599,7234
4599,7091
4599,7235
4600,7236
4600,7237
4600,7238
4601,7383
4602,7381
4602,7525
4603,7998
4604,7997
4605,8141
4606,8291
4607,8148
4608,7587
4609,7734
4610,8164
4611,7434
4612,7142
4613,7714
4614,8433
4615,8434
4616,8434
4617,5976
4618,5972
4619,7704
4620,7999
4621,7854
4622,7854
4623,7854
4624,7855
4625,7855
4626,7855
4627,7855
4628,7855
4629,7856
4630,8000
4631,8000
4632,5178
4633,6110
4634,6110
4635,6238
4636,6238
4637,7578
4638,6958
4639,6453
4640,3983
4641,3983
4642,3982
4643,3983
4644,3982
4645,3982
4646,3983
4647,4990
4648,4990
4649,4990
4650,7421
4651,7565
4652,7707
4653,7851
4654,7852
4655,7852
4656,7852
4657,7851
4658,7851
4659,7851
4660,7851
4661,7708
4662,7708
4663,7708
4664,7851
4665,7851
4666,7565
4667,7851
4668,7707
4669,7852
4670,7852
4671,7852
4672,7852
4673,7707
4674,7708
4675,7708
4676,7708
4677,7708
4678,7708
4679,7708
4680,7709
4681,7565
4682,7566
4683,7565
4684,7853
4685,7565
4686,7851
4687,7708
4688,7704
4689,7848
4690,7848
4691,7704
4692,7704
4693,7850
4694,7706
4695,7705
4696,7704
4697,7848
4698,7848
4699,7992
4700,7848
4701,7991
4702,7992
4703,7706
4704,7994
4705,7993
4706,7848
4707,7849
4708,7994
4709,7705
4710,7849
4711,7849
4712,7849
4713,7992
4714,7847
4715,7993
4716,7992
4717,7992
4718,7992
4719,7992
4720,7992
4721,7848
4722,7848
4723,7992
4724,7849
4725,7849
4726,7704
4727,7705
4728,7849
4729,7849
4730,7992
4731,7992
4732,7994
4733,7849
4734,7847
4735,7848
4736,7993
4737,7992
4738,7993
4739,7992
4740,7443
4741,6709
4742,3971
4743,3682
4744,3971
4745,3970
4746,6025
4747,6168
4748,6168
4749,6024
4750,6024
4751,6024
4752,6024
4753,7578
4754,7578
4755,8279
4756,8279
4757,8279
4758,8279
4759,8279
4760,8279
4761,8279
4762,8279
4763,8279
4764,8279
4765,8279
4766,8279
4767,8135
4768,8135
4769,8135
4770,8279
4771,8135
4772,8279
4773,8279
4774,8432
4775,8433
4776,8433
4777,8578
4778,8434
4779,8434
4780,8434
4781,7558
4782,7414
4783,7414
4784,7558
4785,7414
4786,7558
4787,7558
4788,7558
4789,3834
4790,3978
4791,4122
4792,7568
4793,7568
4794,7712
4795,7712
4796,7712
4797,7712
4798,7568
4799,7712
4800,7277
4801,7277
4802,7277
4803,7277
4804,7277
4805,7277
4806,7277
4807,7277
4808,7277
4809,7277
